Class;WMC;DIT;CBO;LOC;CIC;CCC;Bug
CellDateFormatter;17.0;2.0;6.0;183;1;1;2
PLSAggregate;5.0;3.0;6.0;34;0;0;0
HwmfHeader;3.0;1.0;5.0;141;0;0;3
TestSlides;4.0;1.0;6.0;141;0;0;3
DocumentNode;10.0;2.0;24.0;117;1;0;2
EscherRecord;27.0;1.0;111.0;290;1;1;2
ConvertImageUnits;4.0;1.0;1.0;141;0;0;3
FontCollection;25.0;3.0;16.0;141;0;0;2
PrintOrientation;4.0;0;3.0;35;0;0;0
MockAreaEval;8.0;2.0;7.0;141;0;0;3
ShapeContainer;0;0;0;62;1;0;1
EncryptedTempData;5.0;1.0;9.0;141;0;0;3
AntTestListener;10.0;1.0;1.0;141;0;0;3
TestEndSubRecord;2.0;1.0;5.0;141;0;0;3
TestDivideEval;4.0;1.0;11.0;141;0;0;3
TestRLEDecompressingInputStream;5.0;1.0;3.0;141;0;0;3
InterfaceHdrRecord;9.0;4.0;12.0;42;1;1;2
AxisOptionsRecord;44.0;4.0;10.0;354;1;1;2
EmfPlusSetClipRect;6.0;1.0;8.0;141;0;0;3
GeometryRow;0;0;0;141;0;0;3
StopVisiting;0.0;4.0;1.0;141;0;0;3
TestComment2000Atom;11.0;1.0;4.0;141;0;0;3
TestFilteringDirectoryNode;5.0;1.0;6.0;141;0;0;3
TestCloneSheet;4.0;2.0;24.0;141;0;0;2
RandBetween;5.0;1.0;9.0;46;1;1;2
IntegerField;12.0;1.0;5.0;169;1;1;2
ChartTypes;0.0;0;12.0;141;0;0;3
SignaturePart;11.0;1.0;13.0;141;0;0;3
SimpleAsciiOutputStream;6.0;2.0;1.0;141;0;0;3
NonSeekableInputStream;5.0;2.0;1.0;141;0;0;3
CellHandler;0;0;0;11;0;0;0
CountingOS;4.0;2.0;2.0;141;0;0;3
BitmapImageRenderer;44.0;1.0;12.0;251;1;1;2
AllPOIHPSFBasicTests;0.0;1.0;9.0;141;0;0;3
ExcelAntUserDefinedFunctionTestHelper;2.0;2.0;2.0;141;0;0;3
TestPackagePartName;1.0;1.0;3.0;141;0;0;3
Comment;0;0;0;54;1;1;2
FootnoteReferenceDescriptor;14.0;2.0;2.0;141;0;0;3
Xst;18.0;1.0;5.0;141;0;0;3
HSLFTextRun;94.0;1.0;45.0;141;0;0;2
Sheet;0;0;0;34;1;1;2
WorkbookProperties;1.0;1.0;5.0;141;0;0;3
XHeight;0.0;0;2.0;141;0;1;1
DIR_STATE;0.0;0;1.0;5;0;0;0
DocumentOutputStream;20.0;2.0;16.0;124;1;0;2
AbstractArrayDataSource;10.0;1.0;4.0;141;0;0;3
PanoseXHeight;0.0;0;1.0;3;0;1;1
XDDFLineJoinMiterProperties;8.0;1.0;2.0;141;0;0;3
SingletonHelper;0.0;1.0;1.0;3;0;0;0
RelEllipticalArcTo;26.0;1.0;6.0;141;0;0;1
HSSFPicture;27.0;3.0;39.0;259;1;1;2
TestCryptoAPI;2.0;1.0;5.0;141;0;0;3
EmfPlusSetAntiAliasMode;0.0;2.0;2.0;141;0;0;3
TestPercentile;10.0;1.0;10.0;141;0;0;3
TestHMEFContentsExtractor;4.0;1.0;4.0;141;0;0;3
ZipContentTypeManager;3.0;2.0;8.0;141;0;0;3
LittleEndianOutputStream;10.0;3.0;16.0;96;1;0;2
VerticalAlignment;3.0;0;20.0;50;0;1;2
NumericalArrayDataSource;5.0;2.0;4.0;141;0;0;3
HSSFShapeTypes;0;0;0;205;0;0;3
TestLegendRecord;2.0;1.0;5.0;141;0;0;3
TestStatsLib;12.0;2.0;6.0;141;0;0;3
HtmlDocumentFacade;44.0;1.0;3.0;141;0;0;1
DrawFontManager;0;0;0;58;1;0;1
TestYearFracCalculatorFromSpreadsheet;7.0;1.0;15.0;141;0;0;2
SheetIterator;4.0;1.0;5.0;27;0;0;0
XWPFFooter;13.0;3.0;17.0;141;0;0;2
FormulaCellCacheEntrySet;27.0;1.0;3.0;124;0;0;1
TestHSSFChart;14.0;1.0;10.0;141;0;0;3
SlideShowFactory;21.0;1.0;32.0;265;0;1;2
TestFontCollection;5.0;1.0;11.0;141;0;0;3
TestStreamBugs;10.0;2.0;13.0;141;0;0;3
EscherComplexProperty;24.0;2.0;20.0;165;1;1;2
WmfCreatePalette;2.0;2.0;6.0;141;0;0;3
ClassIDPredefined;10.0;0;16.0;122;0;1;2
SeriesIndexRecord;12.0;4.0;8.0;61;1;1;2
TestXSSFEvenHeader;3.0;1.0;3.0;141;0;0;3
Rounder;3.0;1.0;2.0;21;0;1;1
EscherDgRecord;16.0;2.0;22.0;124;1;1;2
TestDGetFunctionsFromSpreadsheet;1.0;2.0;2.0;141;0;0;3
CellBase;33.0;1.0;114.0;260;1;1;2
AdjustHandle;0;0;0;2;0;0;0
EmfEllipse;4.0;2.0;7.0;141;0;0;3
TestIntList;72.0;1.0;3.0;141;0;0;2
TestSetBoldItalic;1.0;1.0;9.0;141;0;0;3
XSLFShadow;14.0;2.0;11.0;141;0;0;3
Entry;0;0;0;62;1;1;2
TestAllFiles;24.0;1.0;23.0;141;0;0;2
UnknownRecord;80.0;4.0;20.0;250;1;1;2
TestEmptyProperties;6.0;1.0;10.0;141;0;0;3
Name;0;0;0;32;1;1;2
TestPOIFSFileSystem;28.0;1.0;23.0;141;0;0;2
LiteralStringArrayDataSource;2.0;3.0;2.0;141;0;0;3
IndexedColors;6.0;0;38.0;108;0;0;2
AllPOIFSTests;0.0;1.0;7.0;141;0;0;3
UnaryMinusPtg;5.0;4.0;5.0;28;1;0;1
TestExcelExtractor;30.0;1.0;14.0;141;0;0;1
SLCommonUtils;2.0;1.0;9.0;141;0;0;3
TestNumericRanges;2.0;1.0;2.0;141;0;0;3
SVGFormat;4.0;1.0;4.0;141;0;0;3
NullEscherSerializationListener;2.0;1.0;17.0;13;1;0;2
DataSpaceVersionInfo;3.0;1.0;4.0;38;0;0;0
POITestCase;17.0;1.0;50.0;141;0;0;2
TestXSSFName;6.0;2.0;8.0;141;0;0;3
TestAreaFormatRecord;2.0;1.0;5.0;141;0;0;3
HSSFFileHandler;9.0;3.0;13.0;141;0;0;3
EmfPolylineTo;3.0;4.0;6.0;141;0;0;3
EncryptionRecord;0;0;0;3;1;0;1
TestPPFont;1.0;1.0;6.0;141;0;0;3
UnaryPlusEval;5.0;2.0;13.0;34;1;1;2
OPCFileHandler;8.0;2.0;10.0;141;0;0;3
SplineRenderer;4.0;1.0;2.0;141;0;0;3
TextPlaceholder;5.0;0;14.0;40;0;0;0
PackageAccess;0.0;0;27.0;141;0;0;2
Format;2.0;0;1.0;22;1;1;2
XSLFEffectProperties;0;0;0;141;0;0;3
EncryptedPackageWriter;2.0;1.0;8.0;23;0;0;0
CHPBinTable;51.0;1.0;28.0;141;0;0;2
HSLFHyperlink;49.0;1.0;25.0;141;0;0;2
EmfPlusRegionInfinite;4.0;1.0;3.0;141;0;0;3
Match;29.0;2.0;17.0;180;1;1;2
EvaluationName;0;0;0;15;1;0;1
NumericRanges;12.0;1.0;2.0;141;0;0;3
XDDFLineChartData;15.0;2.0;12.0;141;0;0;3
TestMultiSheetEval;15.0;1.0;15.0;141;0;0;2
FunctionData;12.0;1.0;2.0;141;0;0;3
CharFlagsTextProp;3.0;3.0;5.0;141;0;0;3
MissingArgPtg;6.0;3.0;6.0;28;1;0;1
PictureData;0;0;0;97;1;1;2
HDGFLZWCompressor;23.0;1.0;2.0;141;0;0;1
Encryptor;12.0;1.0;33.0;61;1;1;2
ValidationType;1.0;1.0;12.0;24;0;0;0
FinanceLib;17.0;1.0;4.0;158;0;1;1
BaseTestExternalFunctions;3.0;1.0;18.0;141;0;0;2
OutlookTextExtractor;21.0;3.0;14.0;141;0;0;1
MulBlankRecord;17.0;4.0;14.0;110;1;1;2
QCTextBit;3.0;2.0;6.0;141;0;0;3
DecorationShape;7.0;0;5.0;29;0;0;0
EmfCreatePalette;6.0;3.0;8.0;141;0;0;3
DeletedRef3DPtg;9.0;3.0;12.0;49;1;1;2
FormulaRecordAggregate;46.0;3.0;34.0;214;1;1;2
WorkbookEvaluatorProvider;0;0;0;13;1;0;1
PresetPattern;3.0;0;1.0;141;0;0;3
NumericFormulaValue;4.0;2.0;3.0;141;0;0;3
HwmfImageRecord;0;0;0;141;0;0;3
TestListParts;4.0;1.0;9.0;141;0;0;3
ComparisonOperator;0;0;0;13;0;0;0
XDDFLinearShadeProperties;13.0;1.0;2.0;141;0;0;3
Variant;8.0;1.0;16.0;352;0;1;2
LookupUtils;47.0;1.0;26.0;561;1;1;2
EmfPlusPixelFormat;14.0;0;4.0;141;0;0;3
MAPIType;8.0;1.0;22.0;141;0;0;2
TestBin2Dec;10.0;1.0;10.0;141;0;0;3
Code;2.0;2.0;8.0;27;1;1;2
AbstractFileHandler;8.0;1.0;27.0;141;0;0;2
HeaderStories;51.0;1.0;11.0;141;0;0;2
IRunBody;0;0;0;141;0;0;3
MathX;44.0;1.0;7.0;334;0;1;1
ObjectData;0;0;0;40;1;1;2
WmfScaleWindowExt;7.0;1.0;10.0;141;0;0;3
HSSFColorScaleFormatting;12.0;1.0;13.0;54;1;0;1
StandardEncryptionHeader;12.0;2.0;20.0;89;1;1;2
TestEmbedOLEPackage;16.0;1.0;36.0;141;0;0;2
ChunkedCipherOutputStream;37.0;3.0;18.0;242;1;1;2
MMSRecord;14.0;4.0;9.0;81;1;1;2
NoArgConstructor;0;0;0;141;0;0;3
XSSFTextParagraph;185.0;1.0;13.0;141;0;0;2
AttributedStringData;1.0;1.0;1.0;11;0;0;0
EncryptionInfoBuilder;0;0;0;10;1;0;1
TestWeekNumFunctionsFromSpreadsheet;1.0;2.0;2.0;141;0;0;3
DefaultEscherRecordFactory;9.0;1.0;46.0;59;1;1;2
AbstractCellRangeDataSource;9.0;1.0;12.0;141;0;0;3
Hyperlink;0;0;0;46;1;0;1
Irr;10.0;1.0;11.0;93;1;1;2
IntMapper;10.0;1.0;6.0;60;1;0;1
SheetWriter;2.0;1.0;3.0;141;0;0;3
SectionDescriptor;11.0;1.0;6.0;141;0;0;3
TestXWPFHeader;10.0;1.0;11.0;141;0;0;3
GraphicalFrame;0;0;0;9;1;1;2
EmfPlusSetWorldTransform;6.0;1.0;8.0;141;0;0;3
TestHSSFWorkbook;62.0;2.0;50.0;141;0;0;2
Removal;0;0;0;39;0;0;0
PackagePropertiesUnmarshaller;34.0;1.0;12.0;141;0;0;1
HSSFITestDataProvider;12.0;1.0;43.0;141;0;0;2
SetTextJustification;0.0;2.0;2.0;141;0;0;3
BarAndLineChart;3.0;1.0;44.0;141;0;0;2
EmfSetViewportExtEx;3.0;2.0;5.0;141;0;0;3
XSLFRelation;4.0;2.0;40.0;141;0;0;2
ShapeDataAcceptor;7.0;1.0;2.0;141;0;0;3
TestPlotGrowthRecord;2.0;1.0;5.0;141;0;0;3
SignaturePartIterator;8.0;1.0;9.0;141;0;0;3
HSMFFileHandler;4.0;3.0;8.0;141;0;0;3
LessThanPtg;5.0;4.0;5.0;42;1;0;1
RLEDecompressingInputStream;48.0;2.0;4.0;247;1;1;2
TestHSSFCell;20.0;2.0;25.0;141;0;0;2
LessEqualPtg;5.0;4.0;5.0;27;1;0;1
FromHowTo;5.0;1.0;7.0;141;0;0;3
NumberRecord;13.0;5.0;22.0;77;1;1;2
TestBug47563;5.0;1.0;8.0;141;0;0;3
SheetIdentifier;8.0;1.0;8.0;32;1;0;1
TestMapInfo;6.0;1.0;7.0;141;0;0;3
HashAlgorithm;10.0;0;51.0;66;0;1;2
Contrast;0.0;0;2.0;141;0;1;1
AutonumberScheme;3.0;0;1.0;141;0;0;3
TxMasterStyleAtom;13.0;3.0;20.0;141;0;0;2
FrillsAndFills;1.0;1.0;8.0;141;0;0;3
TestRowBlocksReader;2.0;1.0;10.0;141;0;0;3
PPDrawingGroup;13.0;3.0;19.0;141;0;0;2
XSSFFileHandler;13.0;3.0;24.0;141;0;0;2
Graphics2DDemo;3.0;1.0;6.0;141;0;0;3
BufAccessBAOS;1.0;3.0;1.0;141;0;0;3
DVRecord;40.0;4.0;18.0;282;1;1;2
Delta;7.0;2.0;11.0;47;1;1;2
XWPFVertAlign;0.0;0;2.0;141;0;0;3
XDDFRadarChartData;15.0;2.0;10.0;141;0;0;3
XDGFBaseContents;21.0;3.0;16.0;141;0;0;2
XDDFLineJoinBevelProperties;3.0;1.0;2.0;141;0;0;3
MockRefEval;4.0;2.0;7.0;141;0;0;3
TestQuotientFunctionsFromSpreadsheet;1.0;2.0;2.0;141;0;0;3
RecordSizingVisitor;3.0;1.0;4.0;12;0;0;0
Bookmark;0;0;0;141;0;0;3
TestCellRange;17.0;1.0;5.0;141;0;0;3
TestPPTXMLDump;2.0;2.0;4.0;141;0;0;3
ValueArray;4.0;1.0;5.0;17;1;0;1
TestTableStyles;2.0;1.0;11.0;141;0;0;3
FontAlignment;3.0;0;2.0;141;0;0;3
TransformInfoHeader;3.0;1.0;7.0;52;0;0;0
XPathHelper;3.0;1.0;4.0;141;0;0;3
PackageRelationshipTypes;0;0;0;141;0;0;3
FormulaExtractor;3.0;1.0;8.0;141;0;0;3
CreateSlideShow2;0;0;0;3;0;0;0
Compression;4.0;0;1.0;141;0;0;3
TestCounts;2.0;1.0;6.0;141;0;0;3
CreateSlideShow1;0;0;0;3;0;0;0
ToCSV;39.0;1.0;11.0;141;0;0;1
OOXMLPasswordsTry;5.0;1.0;4.0;141;0;0;3
XDDFShapeAutoFit;5.0;1.0;4.0;141;0;0;3
Chunk;6.0;1.0;20.0;141;0;0;2
EmfSetViewportOrgEx;3.0;2.0;5.0;141;0;0;3
HSLFMasterSheet;2.0;2.0;16.0;141;0;0;2
TestVariantSupport;5.0;1.0;18.0;141;0;0;2
NullOutputStream;4.0;2.0;2.0;13;0;0;0
XDDFLineJoinProperties;0;0;0;141;0;0;3
EmfPlusLineJoin;4.0;0;2.0;141;0;0;3
CustomColor;8.0;2.0;2.0;55;0;0;0
ObjectShape;0;0;0;111;0;1;1
NameCommentRecord;22.0;4.0;12.0;129;1;1;2
EmfPolyPolygon;13.0;2.0;10.0;141;0;0;3
RecordAtom;2.0;2.0;41.0;141;0;0;2
IRMDSTransformInfo;3.0;1.0;5.0;22;0;0;0
EntryTriple;10.0;1.0;11.0;141;0;0;3
ContinuableRecord;4.0;3.0;12.0;48;1;1;2
RecordBase;0.0;1.0;31.0;22;1;0;2
AxisCrosses;3.0;0;17.0;141;0;0;2
FUNCTION;0.0;0;3.0;18;0;0;0
CharIndexTranslator;0;0;0;141;0;0;3
SignatureInfo;58.0;1.0;36.0;141;0;0;2
TestReadAllFiles;12.0;1.0;15.0;141;0;0;2
NotImplementedException;2.0;4.0;15.0;18;0;0;2
AreaValueArray;2.0;2.0;4.0;14;0;0;0
ListAutoNumber;0.0;0;5.0;141;0;0;3
ExVideoContainer;9.0;3.0;11.0;141;0;0;3
XSSFBRelation;1.0;2.0;6.0;141;0;0;3
XSLFObjectData;8.0;2.0;5.0;141;0;0;3
TestColorSchemeAtom;6.0;1.0;3.0;141;0;0;3
EmfModifyWorldTransform;13.0;1.0;11.0;141;0;0;3
SimpleCellWalkContext;3.0;1.0;2.0;22;0;0;0
ConcatPtg;5.0;4.0;5.0;25;1;0;1
TestSXSSFWorkbookWithCustomZipEntrySource;3.0;1.0;17.0;141;0;0;2
TestFormulaParserEval;3.0;1.0;16.0;141;0;0;2
ListTables;27.0;1.0;19.0;141;0;0;2
Series;37.0;2.0;10.0;141;0;0;1
SheetContentsHandler;0;0;0;141;0;0;3
SheetIterator;17.0;1.0;26.0;27;0;0;2
BookmarkImpl;14.0;1.0;5.0;141;0;0;3
OldComplexFileTable;2.0;2.0;4.0;141;0;0;3
HwmfGraphicsState;2.0;1.0;3.0;141;0;0;3
ByteChunkDeferred;10.0;3.0;8.0;141;0;0;3
HPSFRuntimeException;5.0;4.0;10.0;65;0;0;0
TestCountFuncs;33.0;1.0;26.0;141;0;0;2
SSTRecord;23.0;4.0;24.0;266;1;1;2
DrawingRecordForBiffViewer;10.0;4.0;6.0;49;1;0;1
Table;10.0;2.0;15.0;103;1;1;2
BorderFormatting;34.0;1.0;12.0;419;1;1;2
TestForkedEvaluator;4.0;1.0;11.0;141;0;0;3
HSSFDataFormat;21.0;1.0;21.0;137;1;1;2
TextHeaderAtom;15.0;3.0;15.0;141;0;0;2
POIFSBigBlockSize;7.0;1.0;12.0;36;0;0;0
TestXSLFTableRow;16.0;1.0;11.0;141;0;0;3
StreamHelper;5.0;1.0;8.0;141;0;0;3
TestUnaryPlusEval;1.0;1.0;7.0;141;0;0;3
TestCellCacheEntry;1.0;1.0;6.0;141;0;0;3
POIXMLPropertiesTextExtractor;38.0;3.0;10.0;141;0;0;1
FormulaRecord;40.0;5.0;38.0;219;1;1;2
HSSFBorderFormatting;72.0;1.0;11.0;384;1;1;2
TestRunnable;10.0;1.0;6.0;141;0;0;3
ArrayPtg;35.0;2.0;14.0;176;1;1;2
PasswordRev4Record;10.0;4.0;8.0;47;1;1;2
EscherSerializationListener;0;0;0;24;1;0;1
TestPlotAreaRecord;2.0;1.0;6.0;141;0;0;3
FinanceFunction;21.0;1.0;15.0;102;1;1;2
TestTextRunReWrite;3.0;1.0;12.0;141;0;0;3
HwmfPenStyle;12.0;1.0;17.0;141;0;0;2
HemfHeader;24.0;1.0;11.0;141;0;0;1
HeadersFootersContainer;26.0;3.0;13.0;141;0;0;1
XDDFPath;2.0;1.0;1.0;141;0;0;3
LineCap;3.0;0;1.0;26;0;0;0
RecordVisitor;0;0;0;7;1;0;1
HwmfEmbedded;4.0;1.0;7.0;141;0;0;3
VerticalAlignment;0.0;0;15.0;50;0;1;2
TestExcelAntUserDefinedFunction;3.0;1.0;2.0;141;0;0;3
WMF;11.0;3.0;10.0;141;0;1;1
NameXPtg;12.0;3.0;19.0;70;1;1;2
XSLFGradientPaint;17.0;1.0;10.0;141;0;0;3
Tutorial7;2.0;1.0;10.0;141;0;0;3
PrintSetupRecord;48.0;4.0;12.0;276;1;1;2
Tutorial6;2.0;1.0;10.0;141;0;0;3
Tutorial5;2.0;1.0;6.0;141;0;0;3
Function;0;0;0;18;1;1;2
ShapeRenderer;9.0;2.0;6.0;141;0;0;3
BlockOffsetCommand;2.0;2.0;3.0;141;0;0;3
TestBackground;5.0;1.0;20.0;141;0;0;2
Tutorial4;6.0;1.0;13.0;141;0;0;3
XSSFCreationHelper;9.0;1.0;26.0;141;0;0;2
Tutorial3;2.0;1.0;7.0;141;0;0;3
FormulaEvaluator;0;0;0;153;1;1;2
MissingSectionException;4.0;5.0;2.0;45;0;0;0
Tutorial2;2.0;1.0;9.0;141;0;0;3
WeekNum;6.0;2.0;13.0;53;1;1;2
PrecisionRecord;12.0;4.0;9.0;57;1;1;2
XSSFEventBasedExcelExtractor;38.0;3.0;33.0;141;0;0;2
Tutorial1;2.0;1.0;10.0;141;0;0;3
EmfPlusSolidBrushData;6.0;1.0;13.0;141;0;0;3
NoSingleSectionException;4.0;5.0;2.0;47;0;0;0
BaseTestCell;72.0;1.0;33.0;141;0;0;2
TableSprmUncompressorTest;1.0;1.0;6.0;141;0;0;3
WmfSetPixel;6.0;1.0;8.0;141;0;0;3
PlotGrowthRecord;14.0;4.0;8.0;80;1;1;2
Office2010SignatureFacet;4.0;1.0;4.0;141;0;0;3
TestPageSettingsBlock;9.0;1.0;31.0;141;0;0;2
TestHSSFFont;2.0;2.0;5.0;141;0;0;3
HMEFFileHandler;11.0;2.0;10.0;141;0;0;3
EmfPlusDrawDriverString;12.0;1.0;23.0;141;0;0;2
XDDFSpacingPercent;7.0;2.0;3.0;141;0;0;3
OOXMLLiteAgent;1.0;1.0;1.0;141;0;0;3
TestXSSFTextRun;1.0;1.0;9.0;141;0;0;3
ArcToCommand;15.0;1.0;6.0;152;1;0;1
TestHeadersFootersAtom;5.0;1.0;4.0;141;0;0;3
Picture;0;0;0;69;1;1;2
XWPFComment;6.0;1.0;4.0;141;0;0;3
POIFile;6.0;1.0;7.0;141;0;0;3
TestComplexFunctionsFromSpreadsheet;1.0;2.0;2.0;141;0;0;3
TestBiff8DecryptingStream;5.0;1.0;4.0;141;0;0;3
SharedValueRecordBase;15.0;4.0;14.0;83;1;0;1
ValueAndFormat;18.0;1.0;2.0;76;0;0;0
TestExOleObjStg;6.0;1.0;8.0;141;0;0;3
Shape;0;0;0;43;1;1;2
TestXSSFRow;5.0;3.0;15.0;141;0;0;2
BaseTestXCell;2.0;2.0;8.0;141;0;0;3
TestUnicode;2.0;1.0;10.0;141;0;0;3
TestXSLFConnectorShape;2.0;1.0;12.0;141;0;0;3
PICFAndOfficeArtData;8.0;1.0;8.0;141;0;0;3
StringCellRangeDataSource;6.0;2.0;7.0;141;0;0;3
TestBuildFile;27.0;1.0;9.0;141;0;0;1
CountingStream;0;0;0;141;0;0;3
SplineCollector;5.0;1.0;5.0;141;0;0;3
EmfPlusSave;6.0;1.0;7.0;141;0;0;3
BusinessPlan;26.0;1.0;15.0;141;0;0;2
StyleTextPropAtom;39.0;3.0;22.0;141;0;0;2
MockAreaEval;9.0;2.0;7.0;141;0;0;3
HemfPlusRecord;0;0;0;141;0;0;3
ExcelAntWorkbookUtil;30.0;1.0;32.0;141;0;0;2
HwmfEmbeddedIterator;19.0;1.0;8.0;141;0;0;3
EmfPlusBrushData;0;0;0;141;0;0;3
TestUnicodeNameRecord;1.0;1.0;4.0;141;0;0;3
HemfWindowing;1.0;1.0;5.0;141;0;0;3
PropertyConstants;0;0;0;11;0;0;0
TestStylesTable;22.0;1.0;9.0;141;0;0;1
Header;9.0;1.0;6.0;45;1;1;2
HSLFShapeFactory;27.0;1.0;35.0;141;0;0;2
DataFormatter;125.0;1.0;56.0;1142;1;1;2
PackagePart;62.0;1.0;154.0;141;0;0;2
TestXWPFRun;45.0;1.0;20.0;141;0;0;2
ZoomSheet;1.0;1.0;2.0;141;0;0;3
DummyEscherRecord;7.0;2.0;5.0;141;0;0;3
TestFormulaParserIf;13.0;1.0;17.0;141;0;0;2
TestSlide;3.0;1.0;6.0;141;0;0;3
DropCapSpecifier;20.0;1.0;9.0;141;0;0;3
ProtectionRev4Record;12.0;4.0;9.0;60;1;1;2
TestCellStyle;19.0;1.0;24.0;141;0;0;2
TestFtCblsSubRecord;3.0;1.0;4.0;141;0;0;3
WmfEscapeUnknownData;4.0;1.0;8.0;141;0;0;3
SpreadsheetHandler;17.0;2.0;13.0;141;0;0;3
EmfSetDiBitsToDevice;9.0;1.0;10.0;141;0;0;3
EscherClientDataRecord;17.0;2.0;25.0;84;1;1;2
XSLFBackground;20.0;3.0;14.0;141;0;0;3
TestSlope;10.0;1.0;7.0;141;0;0;3
SpellInfoEnum;1.0;0;2.0;141;0;0;3
DrawTexturePaint;27.0;2.0;6.0;170;1;0;1
TestTextPieceTable;7.0;1.0;13.0;141;0;0;3
XSLFTextParagraph;230.0;1.0;73.0;141;0;0;2
EmfSetMoveToEx;4.0;2.0;7.0;141;0;0;3
EncryptedPowerPointFileException;3.0;6.0;7.0;141;0;0;3
HyperlinkExample;1.0;1.0;12.0;141;0;0;3
TestHSSFEventFactory;13.0;1.0;19.0;141;0;0;2
XSSFRow;103.0;1.0;73.0;141;0;0;2
WmfPolyline;2.0;2.0;3.0;141;0;0;3
ExObjRefAtom;7.0;3.0;8.0;141;0;0;3
StringValueEval;0;0;0;10;1;0;1
I_MatchAreaPredicate;0;0;0;3;1;0;1
TableAutoformatLookSpecifier;13.0;2.0;5.0;141;0;0;3
SingleValueVector;4.0;1.0;3.0;16;0;0;0
EmbeddedObjects;8.0;1.0;7.0;141;0;0;3
TestFontIndexRecord;2.0;1.0;5.0;141;0;0;3
SimpleHeaderInput;4.0;1.0;3.0;18;0;0;0
ForkedEvaluationSheet;14.0;1.0;11.0;125;1;0;1
AllEventUserModelTests;0.0;1.0;5.0;141;0;0;3
XSSFBReader;5.0;2.0;18.0;141;0;0;2
BKFAbstractType;18.0;1.0;4.0;141;0;0;3
HSLFSheet;56.0;1.0;82.0;141;0;0;2
HwmfRecordType;4.0;0;79.0;141;0;0;2
TestXSSFDataValidation;28.0;2.0;24.0;141;0;0;2
CFRecordsAggregate;42.0;3.0;25.0;206;1;1;2
HWPFList;23.0;1.0;18.0;141;0;0;2
HSSFName;39.0;1.0;24.0;288;1;1;2
BinaryRC4CipherInputStream;3.0;5.0;3.0;15;0;0;0
TestDifferentRoutes;5.0;1.0;8.0;141;0;0;3
ValueArray;4.0;1.0;5.0;17;1;0;1
Color;0;0;0;2;1;1;2
PackageProperties;0;0;0;141;0;0;3
TestTempFileThreaded;15.0;1.0;4.0;141;0;0;3
HWPFDocumentCore;34.0;2.0;54.0;141;0;0;2
ArrayDimension;1.0;1.0;2.0;9;0;0;0
BiffDrawingToXml;25.0;1.0;11.0;115;0;0;1
ContentType;18.0;1.0;6.0;141;0;0;3
TestXSLFPowerPointExtractor;11.0;1.0;8.0;141;0;0;3
TestXSLFBackground;4.0;1.0;7.0;141;0;0;3
POIReadOnlyDocument;6.0;2.0;6.0;44;1;0;1
Dec2Bin;12.0;2.0;11.0;92;1;1;2
TextFontAlign;0.0;0;2.0;141;0;0;3
UnknownQCBit;1.0;2.0;2.0;141;0;0;3
ShapeDebuggerRenderer;6.0;3.0;4.0;141;0;0;3
TextAutofit;0.0;0;2.0;37;0;0;0
HSSFEventFactory;14.0;1.0;17.0;141;0;0;2
RecordConstructor;0;0;0;4;0;0;0
DecorationSize;7.0;0;5.0;23;0;0;0
HyperlinkRecord;84.0;4.0;25.0;525;1;1;2
TestCFRecordsAggregate;3.0;1.0;17.0;141;0;0;2
ArrayHeader;6.0;1.0;4.0;30;0;0;0
HSSFSheetConditionalFormatting;28.0;1.0;20.0;212;1;1;2
PLCDumper;10.0;1.0;6.0;141;0;0;3
SubRecordTypes;3.0;0;12.0;39;0;1;1
BeginRecord;10.0;4.0;6.0;48;1;0;1
DBCellRecord;11.0;4.0;11.0;63;1;1;2
XSSFCellBorderTest;10.0;1.0;12.0;141;0;0;3
Picture;79.0;1.0;29.0;69;1;1;2
EmfPlusSetClipRegion;0.0;3.0;2.0;141;0;0;3
SlideListWithText;12.0;3.0;18.0;141;0;0;2
EmfPlusRegionNodeDataType;4.0;0;7.0;141;0;0;3
FillPatternType;4.0;0;30.0;61;0;1;2
CommandArgs;19.0;1.0;3.0;75;0;1;1
HSSFConditionalFormattingRule;58.0;1.0;30.0;261;1;1;2
SectionIDMap;0.0;1.0;4.0;32;0;0;0
JPEG;13.0;3.0;5.0;141;0;0;3
FontHeader;43.0;1.0;27.0;290;1;1;2
TestHSSFHyperlink;8.0;2.0;13.0;141;0;0;3
SS;0;0;0;141;0;0;3
TestCalendarFieldFunction;6.0;1.0;9.0;141;0;0;3
HSLFSlide;70.0;2.0;91.0;141;0;0;2
FormulaViewer;28.0;1.0;12.0;150;0;1;1
TestEscherBoolProperty;1.0;1.0;4.0;141;0;0;3
HwmfPicture;34.0;1.0;25.0;141;0;0;2
TestSorters;2.0;1.0;5.0;141;0;0;3
PartUnmarshaller;0;0;0;141;0;0;3
NewWorkbook;1.0;1.0;1.0;141;0;0;3
XDDFParagraphProperties;75.0;1.0;10.0;141;0;0;2
TestBinaryRC4;7.0;1.0;6.0;141;0;0;3
CellWalk;10.0;1.0;9.0;92;1;0;1
WmfSetPaletteEntries;6.0;2.0;6.0;141;0;0;3
DrawFontInfo;2.0;1.0;3.0;14;1;0;1
FunctionEx;0;0;0;141;0;0;3
HSLFSlideShow;136.0;1.0;150.0;141;0;0;2
Series;17.0;2.0;6.0;141;0;0;3
XDDFExtensionList;2.0;1.0;6.0;141;0;0;3
PICT;19.0;3.0;12.0;141;0;0;3
