Class;WMC;DIT;CBO;LOC;CIC;CCC;Bug
ForkedEvaluationSheet;14.0;1.0;11.0;1124;0;0;3
AllEventUserModelTests;0.0;1.0;5.0;12;0;0;0
XSSFBReader;5.0;2.0;18.0;1124;0;0;2
BKFAbstractType;18.0;1.0;4.0;1124;0;0;3
HSLFSheet;56.0;1.0;82.0;1124;0;0;2
HwmfRecordType;4.0;0;79.0;1124;0;0;2
TestXSSFDataValidation;28.0;2.0;24.0;1124;0;0;2
CFRecordsAggregate;42.0;3.0;25.0;1124;0;1;2
HWPFList;23.0;1.0;18.0;1124;0;0;2
HSSFName;39.0;1.0;24.0;1124;0;1;2
BinaryRC4CipherInputStream;3.0;5.0;3.0;1124;0;0;3
TestDifferentRoutes;5.0;1.0;8.0;1124;0;0;3
ValueArray;4.0;1.0;5.0;1124;0;0;3
Color;0;0;0;1124;0;1;1
PackageProperties;0;0;0;1124;0;0;3
TestTempFileThreaded;15.0;1.0;4.0;1124;0;0;3
HWPFDocumentCore;34.0;2.0;54.0;1124;0;0;2
ArrayDimension;1.0;1.0;2.0;1124;0;0;3
BiffDrawingToXml;25.0;1.0;11.0;1124;1;1;2
ContentType;18.0;1.0;6.0;1124;0;0;3
TestXSLFPowerPointExtractor;11.0;1.0;8.0;1124;0;0;3
TestXSLFBackground;4.0;1.0;7.0;1124;0;0;3
POIReadOnlyDocument;6.0;2.0;6.0;1124;0;0;3
Dec2Bin;12.0;2.0;11.0;1124;1;1;2
TextFontAlign;0.0;0;2.0;1124;0;0;3
UnknownQCBit;1.0;2.0;2.0;1124;0;0;3
ShapeDebuggerRenderer;6.0;3.0;4.0;1124;0;0;3
TextAutofit;0.0;0;2.0;1124;0;0;3
HSSFEventFactory;14.0;1.0;17.0;1124;0;1;2
RecordConstructor;0;0;0;1124;0;0;3
DecorationSize;7.0;0;5.0;1124;0;0;3
HyperlinkRecord;84.0;4.0;25.0;1124;0;1;2
TestCFRecordsAggregate;3.0;1.0;17.0;113;0;1;2
ArrayHeader;6.0;1.0;4.0;1124;0;0;3
HSSFSheetConditionalFormatting;28.0;1.0;20.0;1124;0;0;2
PLCDumper;10.0;1.0;6.0;1124;0;0;3
SubRecordTypes;3.0;0;12.0;1124;0;0;3
BeginRecord;10.0;4.0;6.0;1124;0;0;3
DBCellRecord;11.0;4.0;11.0;1124;0;0;3
XSSFCellBorderTest;10.0;1.0;12.0;1124;0;0;3
Picture;79.0;1.0;29.0;1124;0;1;2
EmfPlusSetClipRegion;0.0;3.0;2.0;1124;0;0;3
SlideListWithText;12.0;3.0;18.0;1124;0;0;2
EmfPlusRegionNodeDataType;4.0;0;7.0;1124;0;0;3
FillPatternType;4.0;0;30.0;1124;0;0;2
CommandArgs;19.0;1.0;3.0;1124;0;0;3
HSSFConditionalFormattingRule;58.0;1.0;30.0;1124;0;0;2
SectionIDMap;0.0;1.0;4.0;1124;0;0;3
JPEG;13.0;3.0;5.0;1124;0;0;3
FontHeader;43.0;1.0;27.0;1124;0;0;2
TestHSSFHyperlink;8.0;2.0;13.0;207;1;1;2
SS;0;0;0;33;0;1;1
TestCalendarFieldFunction;6.0;1.0;9.0;73;0;0;0
HSLFSlide;70.0;2.0;91.0;1124;0;0;2
FormulaViewer;28.0;1.0;12.0;1124;1;1;2
TestEscherBoolProperty;1.0;1.0;4.0;16;0;0;0
HwmfPicture;34.0;1.0;25.0;1124;0;0;2
TestSorters;2.0;1.0;5.0;1124;0;0;3
PartUnmarshaller;0;0;0;1124;0;0;3
NewWorkbook;1.0;1.0;1.0;1124;0;0;3
XDDFParagraphProperties;75.0;1.0;10.0;1124;0;0;2
TestBinaryRC4;7.0;1.0;6.0;58;0;1;1
CellWalk;10.0;1.0;9.0;1124;0;1;1
WmfSetPaletteEntries;6.0;2.0;6.0;1124;0;0;3
DrawFontInfo;2.0;1.0;3.0;1124;0;0;3
FunctionEx;0;0;0;1124;0;0;3
HSLFSlideShow;136.0;1.0;150.0;1124;0;0;2
Series;17.0;2.0;6.0;1124;0;0;3
XDDFExtensionList;2.0;1.0;6.0;1124;0;0;3
PICT;19.0;3.0;12.0;1124;0;0;3
TestPackageCorePropertiesGetKeywords;1.0;1.0;6.0;1124;0;0;3
TestPOIDocumentMain;8.0;1.0;8.0;130;0;1;1
XSLFSimpleShape;218.0;2.0;61.0;1124;0;0;2
Value;0;0;0;1124;0;1;1
RevisionMarkAuthorTable;6.0;1.0;4.0;1124;0;0;3
TestEscherAggregate;2.0;1.0;12.0;87;0;1;1
POIFSWriterListener;0;0;0;1124;1;0;1
MutableFPNumber;17.0;1.0;4.0;1124;0;0;3
XSLFSlideLayout;22.0;3.0;24.0;1124;0;0;2
CellCopyPolicy;20.0;1.0;8.0;1124;0;0;3
FsExtractor;2.0;2.0;4.0;1124;0;0;3
PropertySetFactory;8.0;1.0;29.0;1124;0;1;2
XWPFNum;8.0;1.0;3.0;1124;0;0;3
TestUserEditAtom;3.0;1.0;3.0;1124;0;0;3
NameXPxg;17.0;3.0;12.0;1124;0;0;3
TestFonts;8.0;1.0;16.0;1124;0;0;2
OpenXML4JException;2.0;3.0;40.0;1124;0;0;2
TestEscherGraphics2d;12.0;1.0;14.0;101;0;0;3
TestPOIFSChunkParser;6.0;1.0;21.0;1124;0;0;2
Navigator;0;0;0;30;0;0;0
EvaluationCache;36.0;1.0;20.0;1124;1;1;2
CountryRecord;13.0;4.0;11.0;1124;0;0;3
AnnotatedFlag;6.0;1.0;4.0;1124;0;0;3
HSLFConnectorShape;3.0;3.0;9.0;1124;0;0;3
SS;0.0;1.0;1.0;33;0;1;1
XDGFText;14.0;1.0;3.0;1124;0;0;3
EmfPlusTextureBrushData;8.0;1.0;16.0;1124;0;0;2
HwmfLineDash;4.0;0;6.0;1124;0;0;3
ReadWriteWorkbook;3.0;1.0;6.0;1124;0;0;3
XSLFDrawing;12.0;1.0;12.0;1124;0;0;3
XDDFEffectList;2.0;1.0;2.0;1124;0;0;3
CellType;5.0;0;139.0;1124;0;1;2
HWPFDocument;67.0;3.0;110.0;1124;0;0;2
ScenarioProtectRecord;13.0;4.0;7.0;1124;0;0;3
PropertySetType;1.0;0;3.0;1124;0;0;3
FontWeight;0.0;0;2.0;1124;0;0;3
Count;15.0;1.0;11.0;1124;0;0;3
RefNPtg;7.0;5.0;6.0;1124;0;0;3
IEntryOperation;0;0;0;1124;0;0;3
XSSFEvaluationWorkbook;10.0;2.0;20.0;1124;0;0;2
UserSViewBegin;12.0;4.0;9.0;1124;0;0;3
NewSheet;1.0;1.0;2.0;1124;0;0;3
EscherGraphics;70.0;2.0;20.0;1124;0;0;2
EmfPlusPathArrowCap;4.0;2.0;10.0;1124;0;0;3
GrfhicAbstractType;30.0;1.0;5.0;1124;0;0;3
SSNFormat;4.0;2.0;1.0;1124;0;0;3
HSSFShapeContainer;0;0;0;1124;0;0;3
CommandParseException;1.0;3.0;2.0;1124;0;0;3
XSSFVBAPart;3.0;2.0;3.0;1124;0;0;3
TestWorkbookProtection;8.0;1.0;17.0;1124;0;0;2
FixedField;0;0;0;1124;0;0;3
ColorSchemeAtom;28.0;3.0;16.0;1124;0;0;2
ExtendedFormatRecord;103.0;4.0;18.0;1124;0;1;2
TOC;4.0;1.0;2.0;1124;0;0;3
TestXWPFNumbering;8.0;1.0;7.0;1124;0;0;3
XSSFObjectData;18.0;3.0;19.0;1124;0;0;2
AreaI;0;0;0;1124;0;0;3
TestListTables;2.0;2.0;6.0;1124;0;0;3
EscapeFunction;4.0;0;5.0;1124;0;0;3
KeyInfoSignatureFacet;12.0;1.0;6.0;1124;0;0;3
Child;0;0;0;1124;0;0;3
FieldImpl;34.0;1.0;7.0;1124;0;0;3
TestXSSFEvaluationSheet;2.0;2.0;7.0;1124;0;0;3
EmfResizePalette;6.0;2.0;7.0;1124;0;0;3
TextAcceptor;1.0;1.0;3.0;1124;0;0;3
EmfRenderState;0.0;0;4.0;1124;0;0;3
TableStylesRecord;8.0;4.0;8.0;1124;0;0;3
XDGFPageSheet;2.0;2.0;4.0;1124;0;0;3
MockHSSFListener;2.0;1.0;3.0;8;0;0;0
BaseIntegrationTest;20.0;1.0;11.0;1124;0;0;3
CommonsLogger;40.0;1.0;1.0;1124;0;0;3
TestSSTDeserializer;6.0;1.0;10.0;75;0;1;1
Zip64Impl;12.0;1.0;3.0;1124;0;0;3
SeriesTextRecord;18.0;4.0;10.0;1124;0;1;1
UnhandledDataStructure;4.0;1.0;2.0;1124;0;0;3
PictureShape;0;0;0;1124;0;0;3
ColorScaleFormatting;0;0;0;1124;0;0;3
VBAMacroExtractor;11.0;1.0;3.0;1124;0;0;3
HyperlinkFormula;1.0;1.0;5.0;1124;0;0;3
VerticalPositioning;0.0;0;2.0;1124;0;0;3
ActiveXShape;15.0;4.0;27.0;1124;0;0;2
WmfFloodFill;6.0;1.0;9.0;1124;0;0;3
CString;11.0;3.0;24.0;1124;0;0;2
SimpleDate;1.0;1.0;1.0;1124;0;0;3
PenAlignment;3.0;0;1.0;1124;0;0;3
TestTextObjectRecord;8.0;1.0;13.0;139;0;1;1
TestSlideShowDumper;4.0;2.0;5.0;1124;0;0;3
Slope;2.0;2.0;6.0;1124;0;1;1
ErrorBarType;3.0;0;2.0;1124;0;0;3
FitSheetToOnePage;1.0;1.0;4.0;1124;0;0;3
TestSeriesListRecord;2.0;1.0;6.0;25;0;1;1
SlideIdListing;17.0;1.0;17.0;1124;0;0;2
Section;96.0;1.0;28.0;1124;0;0;2
ExcelFilenameFilter;1.0;1.0;1.0;1124;0;0;3
CellRangeAddressList;21.0;1.0;27.0;1124;0;0;2
XDDFCategoryAxis;34.0;2.0;19.0;1124;0;0;2
WmfCreateRegion;10.0;1.0;8.0;1124;0;0;3
NumberingState;0.0;1.0;2.0;1124;0;0;3
EscherMetafileBlip;44.0;3.0;13.0;1124;0;0;3
POIXMLTypeLoader;0.0;1.0;52.0;1124;0;0;2
TestXWPFSDT;28.0;1.0;21.0;1124;0;0;2
OfficeDrawing;17.0;1.0;17.0;1124;0;0;2
FontRenderType;0.0;0;1.0;1124;0;0;3
TestAttrPtg;1.0;2.0;7.0;18;0;1;1
TestLeftRight;4.0;1.0;6.0;29;0;1;1
LookupValueComparer;0;0;0;1124;0;0;3
UnknownPtg;8.0;2.0;3.0;1124;0;0;3
XDGFPage;14.0;1.0;13.0;1124;0;0;3
TestCommentsTable;12.0;1.0;20.0;1124;0;0;2
TestHWPFOldDocument;17.0;2.0;14.0;1124;0;0;3
ValidationAdder;21.0;1.0;12.0;117;0;0;1
DateUtil;92.0;1.0;57.0;1124;0;1;2
SlideShowExtractor;78.0;2.0;31.0;1124;0;0;2
TextRulerAtom;24.0;3.0;15.0;1124;0;0;2
TestPolygon;6.0;1.0;18.0;193;0;1;2
HSLFTableCell;94.0;5.0;24.0;1124;0;0;2
OperandPtg;3.0;2.0;18.0;1124;0;0;2
PanoseArmStyle;0.0;0;1.0;1124;0;0;3
HWPFFileSystem;2.0;1.0;12.0;1124;0;0;3
IndexedColorMap;0;0;0;1124;0;0;3
TestOldExcelExtractor;27.0;1.0;11.0;292;1;1;2
ShapeVisitorAcceptor;0;0;0;1124;0;0;3
EntryNode;11.0;1.0;26.0;1124;0;0;2
TestFactDoubleFunctionsFromSpreadsheet;1.0;2.0;2.0;9;0;0;0
LoanCalculator;7.0;1.0;17.0;1124;0;0;2
BaseTestXWorkbook;1.0;2.0;5.0;1124;0;0;3
TestSecureTempZip;2.0;1.0;14.0;1124;0;0;3
WmfRealizePalette;4.0;1.0;5.0;1124;0;0;3
ArrayInitialPtg;10.0;2.0;7.0;1124;0;0;3
TempFile;5.0;1.0;50.0;1124;0;1;2
OEPlaceholderAtom;11.0;3.0;6.0;1124;0;0;3
TestRecordFactoryInputStream;6.0;1.0;9.0;111;0;1;1
Type8;2.0;3.0;3.0;1124;0;0;3
ExcelAntWorkbookUtilFactory;4.0;1.0;5.0;1124;0;0;3
TestTable;20.0;1.0;11.0;1124;0;0;3
Type4;2.0;3.0;3.0;1124;0;0;3
Jump;0.0;0;1.0;1124;0;0;3
ZipEntrySource;0;0;0;1124;0;0;3
Type0;2.0;3.0;3.0;1124;0;0;3
XWPFBorderType;0.0;0;2.0;1124;0;0;3
TestXSSFOddHeader;3.0;1.0;3.0;1124;0;0;3
TestAxisParentRecord;2.0;1.0;5.0;36;0;1;1
HeaderFooterTable;2.0;1.0;11.0;1124;0;0;3
EmfSetWindowOrgEx;3.0;2.0;6.0;1124;0;0;3
Notes;0;0;0;1124;0;0;3
Biff8DecryptingStream;26.0;1.0;18.0;1124;1;1;2
EncryptionMode;1.0;0;15.0;1124;0;0;2
NumberComparer;23.0;1.0;6.0;1124;0;1;1
HorizontalAlignment;3.0;0;29.0;1124;0;1;2
EmfStretchBlt;13.0;2.0;16.0;1124;0;0;2
TestXWPFEndnotes;2.0;1.0;5.0;1124;0;0;3
BackupRecord;11.0;4.0;10.0;1124;0;0;3
HemfRecordWithoutProperties;0;0;0;1124;0;0;3
FunctionEval;18.0;1.0;79.0;1124;0;1;2
XSLFSlideShowFactory;5.0;2.0;5.0;1124;0;0;3
MultiChunk;4.0;1.0;2.0;1124;0;0;3
OutputFormat;0;0;0;1124;0;0;3
InputStreamSupplier;0;0;0;1124;0;0;3
State;0.0;0;1.0;1124;0;0;3
TableCellDelegate;34.0;1.0;2.0;1124;0;0;3
Imaginary;8.0;2.0;11.0;1124;0;0;3
POIFSFileSystem;84.0;2.0;196.0;1124;1;1;2
TestXSLFTextShape;17.0;1.0;29.0;1124;0;0;2
WmfSetWindowExt;8.0;1.0;12.0;1124;0;0;3
ColorSpace;0.0;0;1.0;1124;0;0;3
DrawTableShape;51.0;2.0;20.0;1124;0;0;2
TrendResults;1.0;1.0;1.0;1124;0;0;3
TestRangeReplacement;4.0;1.0;6.0;1124;0;0;3
XDDFTextParagraph;121.0;1.0;25.0;1124;0;0;2
CreateCells;1.0;1.0;5.0;1124;0;0;3
Sumproduct;35.0;1.0;14.0;1124;0;1;1
TestOPCCompliancePackageModel;5.0;1.0;10.0;1124;0;0;3
NoExitSecurityManager;3.0;2.0;2.0;15;0;0;0
HSSFEvaluationWorkbook;40.0;1.0;50.0;1124;0;1;2
CellValue;0;0;0;1124;0;0;3
KeyInfoKeySelector;12.0;2.0;3.0;1124;0;0;3
HemfImageRenderer;18.0;1.0;11.0;1124;0;0;3
ChunkedCipherInputStream;39.0;4.0;14.0;1124;0;0;3
RecordType;6.0;0;1.0;1124;0;0;3
TestExtendedPivotTableViewFieldsRecord;2.0;1.0;8.0;29;0;1;1
CFRuleBase;78.0;4.0;31.0;1124;0;0;2
HSLFSoundData;9.0;1.0;10.0;1124;0;0;3
TestSlideIdListing;2.0;2.0;4.0;1124;0;0;3
LZWDecompresser;10.0;1.0;8.0;1124;0;0;3
SprmOperation;30.0;1.0;16.0;1124;0;0;2
PolarAdjustHandle;25.0;1.0;3.0;1124;0;0;3
Shape;0;0;0;1124;0;0;3
FontCharset;5.0;0;3.0;1124;0;0;3
ClosePathCommand;3.0;1.0;5.0;1124;0;0;3
FormulaPair;5.0;1.0;4.0;1124;0;0;3
EmfPlusResetWorldTransform;1.0;2.0;4.0;1124;0;0;3
DrawingDump;3.0;1.0;4.0;1124;0;0;3
WorkingWithRichText;2.0;1.0;11.0;1124;0;0;3
DrawGroupShape;6.0;2.0;5.0;1124;0;0;3
TestXDDFColor;6.0;1.0;9.0;1124;0;0;3
FoDocumentFacade;48.0;1.0;3.0;1124;0;0;3
OOXMLPrettyPrint;11.0;1.0;6.0;1124;0;0;3
ISheetInjector;0;0;0;1124;0;0;3
FtCblsSubRecord;12.0;2.0;11.0;1124;0;1;1
BookBoolRecord;11.0;4.0;8.0;1124;0;0;3
NumberToTextConversionExamples;3.0;1.0;4.0;215;0;1;1
TestAreaErrPtg;1.0;2.0;6.0;15;0;0;0
StringsStream;1.0;2.0;6.0;1124;0;0;3
EmfPlusBrushType;4.0;0;7.0;1124;0;0;3
EmfEndPath;4.0;1.0;5.0;1124;0;0;3
TestSheetUtil;7.0;1.0;8.0;97;0;1;1
WmfSetStretchBltMode;6.0;1.0;9.0;1124;0;0;3
GradientPaint;0;0;0;1124;0;0;3
EmfPlusFillRects;10.0;1.0;12.0;1124;0;0;3
SectionSprmCompressor;57.0;1.0;8.0;1124;0;0;2
BufAccessBAOS;1.0;3.0;1.0;1124;0;0;3
HSSFRichTextString;39.0;1.0;47.0;1124;0;0;2
TestBoundSheetRecord;7.0;1.0;8.0;79;0;1;1
XSSFDrawing;62.0;2.0;78.0;1124;0;0;2
HemfPlusImage;0.0;1.0;0.0;1124;0;0;3
TestHMEFDumper;4.0;1.0;3.0;1124;0;0;3
FontUnderline;17.0;0;5.0;1124;0;0;3
AesZipFileZipEntrySource;13.0;1.0;13.0;1124;0;0;3
Ref3DPtg;13.0;4.0;24.0;1124;0;1;2
XMLSheetRefReader;7.0;2.0;2.0;1124;0;0;3
CellStyle;0;0;0;1124;1;1;2
BiffDumpingStream;15.0;2.0;5.0;1124;0;0;3
TestTableRow;2.0;1.0;8.0;1124;0;0;3
SEPX;15.0;2.0;12.0;1124;0;0;3
Ffn;20.0;1.0;9.0;1124;0;0;3
TestExHyperlinkAtom;5.0;1.0;3.0;1124;0;0;3
NotesTables;12.0;1.0;7.0;1124;0;0;3
PrintSetup;0;0;0;1124;0;0;3
TestFontRecord;6.0;1.0;8.0;110;0;1;1
ExMCIMovie;7.0;3.0;9.0;1124;0;0;3
TestCodeFunctionsFromSpreadsheet;1.0;2.0;2.0;9;0;0;0
FormulaShifter;140.0;1.0;38.0;1124;0;1;2
SXSSFCreationHelper;9.0;1.0;14.0;1124;0;0;3
Policy;0.0;0;7.0;1124;0;0;3
TestEmbeddedExtractor;8.0;1.0;11.0;1124;0;0;3
FontCharRange;0.0;0;2.0;1124;0;0;3
SuppressForbidden;0;0;0;1124;0;0;3
HSLFTable;72.0;3.0;28.0;1124;0;0;2
CellIterator;4.0;1.0;2.0;1124;0;0;3
NewLinesInCells;1.0;1.0;6.0;1124;0;0;3
Header;0;0;0;1124;0;1;1
XDGFException;6.0;1.0;10.0;1124;0;0;3
TestXSSFBReader;6.0;1.0;12.0;1124;0;0;3
TestRoundFuncs;9.0;1.0;7.0;50;0;1;1
AllPOITests;0.0;1.0;6.0;14;0;0;0
BaseXSSFEvaluationWorkbook;57.0;1.0;34.0;1124;0;0;2
UnknownLengthRecordOutput;15.0;1.0;6.0;1124;0;0;3
HemfPlusRecordType;4.0;0;37.0;1124;0;0;2
RecordStream;12.0;1.0;26.0;1124;0;0;2
ImageExtractor;3.0;1.0;6.0;1124;0;0;3
Countblank;4.0;2.0;11.0;1124;0;0;3
ExcelAntUserDefinedFunction;6.0;1.0;3.0;1124;0;0;3
HSSFColor;29.0;1.0;27.0;1124;0;1;2
CreateHyperlink;2.0;1.0;9.0;1124;0;0;3
TestTextCharsAtom;6.0;1.0;3.0;1124;0;0;3
VerticalPageBreakRecord;7.0;5.0;5.0;1124;0;0;3
XSSFName;43.0;1.0;18.0;1124;0;0;2
AnyCauseMatcher;5.0;1.0;1.0;1124;0;0;3
ValueRangeRecord;40.0;4.0;10.0;1124;0;1;1
TestXSSFChartTitle;12.0;1.0;22.0;1124;0;0;2
CodePageUtil;77.0;1.0;17.0;1124;0;0;2
TestXSSFSheetAutosizeColumn;1.0;2.0;2.0;1124;0;0;3
TestImRealFunctionsFromSpreadsheet;1.0;2.0;2.0;9;0;0;0
ShiftMode;0.0;0;1.0;1124;0;0;3
CFHeaderRecord;9.0;5.0;9.0;1124;0;1;1
TextVerticalOverflow;0.0;0;2.0;1124;0;0;3
GenericSection;2.0;2.0;2.0;1124;0;0;3
PageSettingsBlock;97.0;3.0;38.0;1124;0;1;2
AbstractWordUtils;94.0;1.0;28.0;1124;0;0;2
TestExpandedDouble;10.0;1.0;5.0;92;0;1;1
SheetContentsHandler;0;0;0;1124;0;0;3
Polygon;15.0;5.0;14.0;1124;0;1;1
WriteTitle;3.0;1.0;9.0;1124;0;0;3
SubRecord;8.0;1.0;29.0;1124;0;1;2
SubtractEvalClass;2.0;3.0;1.0;1124;0;0;3
OPCPackage;144.0;1.0;130.0;1124;0;0;2
HSSFComment;42.0;4.0;36.0;1124;0;1;2
IRunElement;0;0;0;1124;0;0;3
DocumentDelegate;11.0;1.0;8.0;1124;0;0;3
Ref3DPxg;17.0;4.0;15.0;1124;0;0;2
XSSFTextRun;71.0;1.0;8.0;1124;0;0;2
WmfStretchBlt;11.0;1.0;11.0;1124;0;0;3
OperatorEnum;8.0;0;1.0;1124;0;0;3
TestDrawingRecord;1.0;1.0;5.0;28;0;1;1
HwmfBinaryRasterOp;4.0;0;2.0;1124;0;0;3
POIFSChunkParser;38.0;1.0;30.0;1124;0;0;2
NullOutputStream;4.0;2.0;8.0;17;1;0;1
ReplacingInputStream;25.0;3.0;5.0;1124;0;0;3
TestXWPFChart;5.0;1.0;13.0;1124;0;0;3
ChunkTrailer;3.0;1.0;3.0;1124;0;0;3
TestExObjListAtom;5.0;1.0;4.0;1124;0;0;3
ChunkHeaderV4V5;9.0;2.0;1.0;1124;0;0;3
SXSSFWorkbookWithCustomZipEntrySource;3.0;2.0;13.0;1124;0;0;3
HSSFReadWrite;29.0;1.0;14.0;1124;0;0;3
ObjectProtectRecord;13.0;4.0;7.0;1124;0;0;3
TestWorkbook;4.0;1.0;13.0;96;1;1;2
WorkbookRecordList;41.0;1.0;6.0;1124;0;0;3
XSLFTableStyles;6.0;2.0;7.0;1124;0;0;3
PPDrawingTextListing;11.0;1.0;9.0;1124;0;0;3
EndSubRecord;12.0;2.0;14.0;1124;0;1;1
EmfSetWindowExtEx;3.0;2.0;6.0;1124;0;0;3
HSSFCellStyle;104.0;1.0;55.0;1124;0;0;2
OperandClassTransformer;51.0;1.0;15.0;1124;0;1;2
TrailerStream;1.0;3.0;11.0;1124;0;0;3
PPTX2PNG;71.0;1.0;18.0;1124;0;0;2
Pointer;11.0;1.0;18.0;1124;0;0;2
UnmarshallContext;7.0;1.0;4.0;1124;0;0;3
TestTextShape;18.0;1.0;12.0;1124;0;0;3
ChartFromScratch;12.0;1.0;29.0;1124;0;0;2
TestImaginaryFunctionsFromSpreadsheet;1.0;2.0;2.0;9;0;0;0
MyIndexRecordListener;5.0;1.0;4.0;18;0;0;0
UncalcedRecord;10.0;4.0;9.0;1124;0;0;3
XSLFPictureData;50.0;2.0;26.0;1124;0;0;2
Ellipse;28.0;1.0;6.0;1124;0;0;3
BodyType;0.0;0;11.0;1124;0;0;3
TestRangeSymbols;2.0;1.0;7.0;1124;0;0;3
BuiltinFormats;7.0;1.0;13.0;1124;0;1;1
TestXSSFPropertyTemplate;14.0;1.0;11.0;1124;0;0;3
ColumnShifter;17.0;2.0;10.0;1124;0;0;3
RecordOrderer;57.0;1.0;55.0;1124;0;0;2
ExitException;1.0;5.0;2.0;7;0;0;0
TestPOIXMLProperties;15.0;1.0;15.0;1124;0;0;2
TableCell;28.0;2.0;16.0;1124;0;0;2
CryptoFunctions;50.0;1.0;41.0;1124;0;1;2
Mirr;13.0;2.0;6.0;1124;0;1;1
EmfDeleteObject;3.0;2.0;5.0;1124;0;0;3
TestXSSFSheetShiftRows;26.0;2.0;16.0;1124;0;0;2
RecordConstructor;0;0;0;1124;0;0;3
RecalcIdRecord;12.0;4.0;10.0;1124;0;1;1
POIFSDocumentPath;19.0;1.0;18.0;1124;0;0;2
TestArrayUtil;3.0;1.0;2.0;67;0;1;1
DrawSlide;3.0;2.0;6.0;1124;0;0;3
CustomViewSettingsRecordAggregate;13.0;3.0;10.0;1124;0;0;3
BaseTestSlideShowFactory;20.0;1.0;6.0;147;0;1;1
RowMajorCellAddressIterator;9.0;1.0;2.0;1124;0;0;3
XDGFPages;7.0;3.0;9.0;1124;0;0;3
XDDFShapeProperties;74.0;1.0;43.0;1124;0;0;2
PaperSize;0.0;0;2.0;1124;0;0;3
SlideShowHandler;20.0;3.0;16.0;1124;0;0;2
XDDFLineProperties;83.0;1.0;26.0;1124;0;0;2
SheetRangeAndWorkbookIndexFormatterTest;6.0;1.0;1.0;38;0;1;1
PersistRecord;0;0;0;1124;0;0;3
BlackWhiteMode;3.0;0;1.0;1124;0;0;3
XSSFDataBarFormatting;15.0;1.0;6.0;1124;0;0;3
EscherDump;3.0;1.0;4.0;1124;0;1;1
EmfPolyPolygon16;2.0;3.0;4.0;1124;0;0;3
CustomIndexedColorMap;6.0;1.0;3.0;1124;0;0;3
TestXWPFTable;19.0;1.0;11.0;1124;0;0;3
IndexedUDFFinder;5.0;2.0;6.0;1124;0;0;3
CertificateEmbeddingOption;0.0;0;0.0;1124;0;0;3
HwmfFill;4.0;1.0;13.0;1124;0;0;3
TestSumproduct;8.0;1.0;9.0;80;0;1;1
OldTextPiece;13.0;3.0;5.0;1124;0;0;3
NotImplementedFunctionException;3.0;5.0;7.0;1124;0;0;3
Series;28.0;2.0;7.0;1124;0;0;3
TestCommonObjectDataSubRecord;2.0;1.0;5.0;46;0;1;1
RecordsStresser;3.0;1.0;3.0;1124;0;0;3
EmfRealizePalette;3.0;2.0;4.0;1124;0;0;3
FontFacet;0;0;0;1124;0;0;3
BaseTestDataFormat;12.0;1.0;14.0;172;1;1;2
HSSFColumnShifter;5.0;3.0;7.0;1124;0;0;3
TestCipherAlgorithm;5.0;1.0;3.0;23;0;1;1
TestExtendedFormatRecord;5.0;1.0;5.0;115;0;1;1
XSSFReader;16.0;1.0;25.0;1124;0;0;2
TestYearFracCalculator;4.0;1.0;4.0;34;0;1;1
ChartFromScratch;6.0;1.0;23.0;1124;0;0;2
EmfSetMiterLimit;6.0;1.0;8.0;1124;0;0;3
TextPiece;30.0;2.0;19.0;1124;0;0;2
UnknownSubRecord;7.0;2.0;7.0;1124;0;0;3
BinaryRC4EncryptionHeader;4.0;2.0;9.0;1124;0;0;3
XSSFHyperlink;42.0;1.0;18.0;1124;0;0;2
TestHSSFSheetUpdateArrayFormulas;5.0;2.0;18.0;60;0;1;2
TestRowStyle;8.0;1.0;12.0;129;0;1;1
OOXMLURIDereferencer;10.0;1.0;9.0;1124;0;0;3
UserDefinedFunctionExample;3.0;1.0;14.0;1124;0;0;3
RightMarginRecord;12.0;4.0;8.0;1124;0;0;3
EmfPlusCompressed;0;0;0;1124;0;0;3
HemfPlusPen;0.0;1.0;0.0;1124;0;0;3
BufAccessBAOS;1.0;3.0;1.0;1124;0;0;3
CharacterSprmUncompressor;145.0;2.0;16.0;1124;0;0;2
TestAverage;6.0;1.0;8.0;61;0;1;1
RootProperty;4.0;3.0;12.0;1124;0;1;1
TestComplex;5.0;1.0;5.0;39;0;0;0
EmfPolyPolyline16;2.0;4.0;4.0;1124;0;0;3
XDDFSeriesAxis;32.0;2.0;12.0;1124;0;0;3
TestExternalFunction;5.0;1.0;18.0;39;0;1;2
DrawTextParagraphProxy;4.0;2.0;4.0;1124;0;0;3
DocumentEncryptionAtom;10.0;4.0;20.0;1124;0;0;2
ExcelCetabFunctionExtractor;21.0;1.0;3.0;301;1;0;1
HwmfFloodFillMode;0.0;0;2.0;1124;0;0;3
SummaryInformation;62.0;2.0;49.0;1124;0;0;2
SXSSFCell;161.0;2.0;51.0;1124;0;0;2
PropertiesChunk;54.0;2.0;30.0;1124;0;0;2
AutoShape;0;0;0;1124;0;0;3
ViewFieldsRecord;13.0;4.0;8.0;1124;0;1;1
AnimationInfo;7.0;3.0;7.0;1124;0;0;3
TestNecessaryOOXMLClasses;1.0;1.0;0.0;1124;0;0;3
XSSFIgnoredErrorHelper;27.0;1.0;2.0;1124;0;0;3
TestDays360;11.0;1.0;8.0;112;0;1;1
HSLFObjectData;10.0;1.0;11.0;1124;0;0;3
